Country,Procedure,selected_Mean_total_billions,selected_SD_total_billions
Argentina,Consult_simple,0.03659694762429663,0.07323250775048981
Argentina,OPG,0.03290708569522168,0.05575369296855827
Argentina,PA,0.01466380317998325,0.022329797318275
Argentina,Prophy,0.06198976791333791,0.06620973979159099
Argentina,Maintenance_simp,0.0658379467691099,0.09169866090390752
Argentina,OHI,0.01513050872791996,0.03374894578009112
Argentina,Consult_perio,0.01517643027909119,0.03198299323631235
Argentina,RootDeb,0.03645895915767083,0.07887803040813855
Argentina,Extraction,0.0328434691176472,0.06933918757103409
Argentina,OFD,0.00428200290467054,0.0095749141006684
Argentina,GTR,0.00802804372241491,0.01342432611660333
Argentina,Single_implant,0.08868271270225635,0.13373853542418696
Argentina,Denture,0.01103357986209663,0.02756828118474541
Argentina,Denture_repair,0.00996258381549486,0.01976447566234811
Argentina,Maintenance_perio,0.05462113621585592,0.08397765522430495
Argentina,Implant_surgery,0.01936147359294565,0.05523953099262175
Argentina,Full_fixed,0.01845522834894583,0.06417595707831197
Armenia,Consult_simple,0.00150892086144312,0.00429221360461803
Armenia,OPG,0.00153880976116972,0.00323548467932181
Armenia,PA,6.638371963219871e-4,0.00128603572530282
Armenia,Prophy,0.00291061043223431,0.00320737782953971
Armenia,Maintenance_simp,0.00284935208801463,0.00465114890871259
Armenia,OHI,5.964633579146852e-4,0.00177645520806316
Armenia,Consult_perio,6.029332475874933e-4,0.00163322545760631
Armenia,RootDeb,0.00174162937317332,0.00367177716516564
Armenia,Extraction,0.00126947502439799,0.00356605519320396
Armenia,OFD,1.4815553475816756e-4,4.6198589528674745e-4
Armenia,GTR,4.03643806179355e-4,7.065554087753016e-4
Armenia,Single_implant,0.00395814228823116,0.00664937309894414
Armenia,Denture,4.983405418279642e-4,0.00168034656395389
Armenia,Denture_repair,3.050034154373103e-4,8.11477205808437e-4
Armenia,Maintenance_perio,0.00278189715464127,0.00454465055880724
Armenia,Implant_surgery,0.00118013975803586,0.00394247461690982
Armenia,Full_fixed,0.00103583034296157,0.00361189773724208
Australia,Consult_simple,0.21769729615663752,0.1012528183371182
Australia,OPG,0.18624275459614156,0.0883119454658396
Australia,PA,0.1025501443541526,0.05750756637992024
Australia,Prophy,0.4050588268867316,0.20678965052504025
Australia,Maintenance_simp,1.4441082903611426,0.4309609272523011
Australia,OHI,0.06475021616858283,0.04079788747732637
Australia,Consult_perio,0.01949218730238931,0.0164821893378756
Australia,RootDeb,0.15726468660438905,0.14140810581081323
Australia,Extraction,0.13202141182661897,0.10909894438085715
Australia,OFD,0.02281881579112931,0.01674988754325439
Australia,GTR,0.01521530862135216,0.01154696867995635
Australia,Single_implant,0.24845636421384185,0.2043143853039732
Australia,Denture,0.02104089394358665,0.0163008516126658
Australia,Denture_repair,0.03571679809372818,0.0267975555967868
Australia,Maintenance_perio,0.5104472294100092,0.22295231939636995
Australia,Implant_surgery,0.01783318623393219,0.03438909783331926
Australia,Full_fixed,0.08274695808850142,0.14396711145845506
Austria,Consult_simple,0.05981754731411075,0.04537317641235809
Austria,OPG,0.03920682335990409,0.03126670960518059
Austria,PA,0.01404803199816451,0.01130985573118343
Austria,Prophy,0.0928560793344873,0.05083478426246164
Austria,Maintenance_simp,0.35030436994859687,0.14278788620438643
Austria,OHI,0.02040579601088226,0.01984498888980129
Austria,Consult_perio,0.01027207083742334,0.01163694490675737
Austria,RootDeb,0.03187395720798709,0.0342384849103825
Austria,Extraction,0.02608239436145178,0.02933783883174308
Austria,OFD,0.0036580120411761,0.00401898465586536
Austria,GTR,0.00401596399763596,0.00440716126850436
Austria,Single_implant,0.05551820830591599,0.05407510842430231
Austria,Denture,0.00914134909597841,0.01154551131075336
Austria,Denture_repair,0.00867511002244829,0.00808053248366792
Austria,Maintenance_perio,0.10585225870987304,0.07095617933741653
Austria,Implant_surgery,0.00536766485602543,0.01566345508500035
Austria,Full_fixed,0.01241120165475096,0.02363821802662046
Azerbaijan,Consult_simple,6.618907953232803e-4,0.00334705741437631
Azerbaijan,OPG,9.948333215961497e-6,6.279887728070704e-5
Azerbaijan,PA,1.055848678963857e-5,5.518991059271813e-5
Azerbaijan,Prophy,8.995103268982582e-4,0.00274985551908684
Azerbaijan,Maintenance_simp,0.00151028411070829,0.00632331199590824
Azerbaijan,OHI,1.4679428408873595e-5,8.256011518069926e-5
Azerbaijan,Consult_perio,1.8845666445348915e-4,0.00121071441393552
Azerbaijan,RootDeb,2.807644184952389e-4,0.00164600922962768
Azerbaijan,Extraction,6.884650313682435e-4,0.00348048403270918
Azerbaijan,OFD,9.420164115671734e-6,5.372080167793659e-5
Azerbaijan,GTR,1.2861594217259065e-5,5.844419679695187e-5
Azerbaijan,Single_implant,1.0832603946344994e-4,4.265000683005986e-4
Azerbaijan,Denture,1.1415519831235084e-4,6.621538835365955e-4
Azerbaijan,Denture_repair,8.497943250187374e-5,3.981064941347361e-4
Azerbaijan,Maintenance_perio,9.38509216350169e-4,0.00399324605828478
Azerbaijan,Implant_surgery,5.9734903738044165e-5,4.118328720443841e-4
Azerbaijan,Full_fixed,6.889358152725099e-5,5.24187418982624e-4
Bahamas,Consult_simple,4.521464812210931e-4,7.391168115403478e-4
Bahamas,OPG,3.979104336028277e-4,5.13249570340885e-4
Bahamas,PA,1.9119905818865588e-4,2.7672588734859176e-4
Bahamas,Prophy,6.916581887892288e-4,7.40084742021675e-4
Bahamas,Maintenance_simp,7.38477274387477e-4,9.158414407782992e-4
Bahamas,OHI,1.7561386115903376e-4,2.819161350848356e-4
Bahamas,Consult_perio,1.761531092668235e-4,3.582782113584972e-4
Bahamas,RootDeb,5.843814327155418e-4,9.230057536982242e-4
Bahamas,Extraction,5.275154972989252e-4,8.646040682644708e-4
Bahamas,OFD,6.493792473566442e-5,1.1556204810501276e-4
Bahamas,GTR,9.77098591859711e-5,1.5729163536068913e-4
Bahamas,Single_implant,0.00123187876185031,0.00192808221694584
Bahamas,Denture,1.8073905866365848e-4,3.39451507026836e-4
Bahamas,Denture_repair,1.576751960212974e-4,2.1645764530123387e-4
Bahamas,Maintenance_perio,9.236369244087704e-4,0.00132776440276486
Bahamas,Implant_surgery,2.2628249753234937e-4,8.023146368366095e-4
Bahamas,Full_fixed,2.9431509124959226e-4,8.723082543837316e-4
Bahrain,Consult_simple,0.00251197259433204,0.00331474403918484
Bahrain,OPG,0.00199093244864284,0.00215123244698931
Bahrain,PA,9.85237145965662e-4,0.00120896053123523
Bahrain,Prophy,0.0038926498806677,0.00422248100419916
Bahrain,Maintenance_simp,0.00447085694965494,0.00538274347375891
Bahrain,OHI,0.00104482365328005,0.00149315865396635
Bahrain,Consult_perio,0.0010196165943190999,0.0016310237583866
Bahrain,RootDeb,0.00314831178814855,0.00434620590930089
Bahrain,Extraction,0.0028131366188602,0.00391865524342768
Bahrain,OFD,3.6943682904982614e-4,5.330173739078138e-4
Bahrain,GTR,4.181884428503084e-4,6.520856293493685e-4
Bahrain,Single_implant,0.00556363667110233,0.00781078301042266
Bahrain,Denture,9.85275020954155e-4,0.00148283096897438
Bahrain,Denture_repair,8.520643818687756e-4,0.00110025613813261
Bahrain,Maintenance_perio,0.00360269177879607,0.00453498312023827
Bahrain,Implant_surgery,6.969923551241608e-4,0.00263564027937598
Bahrain,Full_fixed,0.00140176264331916,0.00336905099403519
Bangladesh,Consult_simple,0.0023959305850293,0.07423953510229336
Bangladesh,OPG,5.941176172226693e-5,0.00122396429838817
Bangladesh,PA,1.6082511914390594e-4,0.00102247218624492
Bangladesh,Prophy,0.00778879569352332,0.02674425074458761
Bangladesh,Maintenance_simp,0.00564119313801607,0.05229366756904061
Bangladesh,OHI,1.5500422404091975e-4,0.00136990764030742
Bangladesh,Consult_perio,0.00622065397396809,0.04374889288383171
Bangladesh,RootDeb,0.00300218044737233,0.03094662975273498
Bangladesh,Extraction,0.00863254010120266,0.0707066441390164
Bangladesh,OFD,1.0130250795333076e-4,0.00118417151757657
Bangladesh,GTR,3.607820844212371e-4,0.00197058554982515
Bangladesh,Single_implant,0.00156893261802501,0.00878534645213415
Bangladesh,Denture,0.00126956213053356,0.01284340305574024
Bangladesh,Denture_repair,7.080973318366228e-5,0.00806697424137479
Bangladesh,Maintenance_perio,0.01276010791556633,0.0772836430251119
Bangladesh,Implant_surgery,0.00242451467898699,0.02075084208350164
Bangladesh,Full_fixed,5.866106171001236e-4,0.01051379451992764
Barbados,Consult_simple,1.4878559315796992e-4,3.474687148850423e-4
Barbados,OPG,1.7443361672606834e-4,3.155887434226367e-4
Barbados,PA,1.0307866634231476e-4,1.8797991427327957e-4
Barbados,Prophy,2.65333792363376e-4,2.7347090438311754e-4
Barbados,Maintenance_simp,2.669785082249325e-4,3.941212915434816e-4
Barbados,OHI,8.211537459037622e-5,1.7824979346514386e-4
Barbados,Consult_perio,9.721039853809096e-5,2.5038533502610576e-4
Barbados,RootDeb,2.6408830465332963e-4,5.563971609785132e-4
Barbados,Extraction,2.156710611034633e-4,5.179808454315746e-4
Barbados,OFD,2.6596261972302247e-5,8.321997470503464e-5
Barbados,GTR,7.828169936695158e-5,1.3644036453406454e-4
Barbados,Single_implant,7.930263187856723e-4,0.00125710845565934
Barbados,Denture,9.40031506795734e-5,2.938829684814361e-4
Barbados,Denture_repair,7.572468235766178e-5,1.5736231935859542e-4
Barbados,Maintenance_perio,4.208232925740152e-4,6.956424101159168e-4
Barbados,Implant_surgery,1.5575026081691772e-4,6.297357674697026e-4
Barbados,Full_fixed,1.3780108333176798e-4,5.741800365348648e-4
Belarus,Consult_simple,8.294485620695933e-4,0.00388826060396955
Belarus,OPG,1.4760441714893342e-5,6.913719583914565e-5
Belarus,PA,1.5038076958486491e-5,6.229839885044472e-5
Belarus,Prophy,0.00101638327670131,0.00297783652456436
Belarus,Maintenance_simp,0.00116917208606941,0.00534277309060784
Belarus,OHI,1.563629020392365e-5,7.653719619580156e-5
Belarus,Consult_perio,3.1210922064520645e-4,0.00161296960970836
Belarus,RootDeb,3.9025286541276126e-4,0.00161043260332019
Belarus,Extraction,8.636737344506867e-4,0.00515062309006768
Belarus,OFD,9.776334436285156e-6,8.187556437110451e-5
Belarus,GTR,2.1457637219183403e-5,1.1068626376145998e-4
Belarus,Single_implant,1.6260415893402266e-4,7.157782759678788e-4
Belarus,Denture,1.2686367615157525e-4,7.350337658647865e-4
Belarus,Denture_repair,1.042272152060858e-4,4.908396447024721e-4
Belarus,Maintenance_perio,9.325371439387732e-4,0.00361577766958606
Belarus,Implant_surgery,1.0202676690698268e-4,8.695732024872253e-4
Belarus,Full_fixed,9.56563565753904e-5,8.4858341119571e-4
Belgium,Consult_simple,0.06311067201756913,0.04721675187153766
Belgium,OPG,0.04916497677167023,0.03682600637817977
Belgium,PA,0.01925710754546499,0.01570315191105375
Belgium,Prophy,0.09771376437856048,0.0530804658371346
Belgium,Maintenance_simp,0.38509168854117654,0.1682911135216509
Belgium,OHI,0.02387175279036778,0.02043861924568452
Belgium,Consult_perio,0.01857329540149588,0.02121962686196878
Belgium,RootDeb,0.05909353265013212,0.06162130630638958
Belgium,Extraction,0.04783883884162107,0.05092933922770709
Belgium,OFD,0.00671089313206824,0.00701153653270929
Belgium,GTR,0.00776815763620527,0.00876570829633108
Belgium,Single_implant,0.10734484281074276,0.1063844384340767
Belgium,Denture,0.01735913483079084,0.02142528981865015
Belgium,Denture_repair,0.01585600935115311,0.01447423403045213
Belgium,Maintenance_perio,0.2030152155840584,0.12686400245255955
Belgium,Implant_surgery,0.01217166798011388,0.03584075889374592
Belgium,Full_fixed,0.02504769747648074,0.06025879301594696
Belize,Consult_simple,1.8472828736974228e-4,5.999040506222337e-4
Belize,OPG,2.166040389220673e-4,4.8706819791954626e-4
Belize,PA,8.068173236833905e-5,1.7014944613462683e-4
Belize,Prophy,3.306583148874466e-4,3.6679395412399457e-4
Belize,Maintenance_simp,3.18606262285187e-4,5.765188290374982e-4
Belize,OHI,8.606201924491803e-5,2.683094018488334e-4
Belize,Consult_perio,9.30947799133954e-5,2.825362459673149e-4
Belize,RootDeb,1.7567616883950297e-4,5.843286515854542e-4
Belize,Extraction,1.1523748439404058e-4,5.551629473044768e-4
Belize,OFD,1.7987376354325026e-5,7.515771591762183e-5
Belize,GTR,6.456842117464542e-5,1.161062401083682e-4
Belize,Single_implant,5.815084180845195e-4,0.00103177869587176
Belize,Denture,6.389038373536652e-5,2.175503690790326e-4
Belize,Denture_repair,4.437251686594427e-5,1.303704436379262e-4
Belize,Maintenance_perio,3.7829441912883314e-4,6.82185608428523e-4
Belize,Implant_surgery,1.4636873484504413e-4,5.293141514798328e-4
Belize,Full_fixed,1.142288838302806e-4,4.46379241397796e-4
Benin,Consult_simple,-2.2323639908153307e-4,0.00535640609511989
Benin,OPG,6.623973014399881e-6,8.379718551440517e-5
Benin,PA,8.997073444083338e-6,1.029334044083362e-4
Benin,Prophy,4.1086958583842385e-4,0.00132923274240972
Benin,Maintenance_simp,5.072689889325995e-4,0.00452104731280343
Benin,OHI,3.3860943371147325e-6,9.95365606170789e-5
Benin,Consult_perio,2.58643737839989e-4,0.00318465626545505
Benin,RootDeb,5.090981366433909e-5,0.00162671387255635
Benin,Extraction,5.952040816369646e-4,0.00689102149304883
Benin,OFD,-5.490448844120717e-7,6.423928215899973e-5
Benin,GTR,1.2197831714081458e-5,1.0085337338849383e-4
Benin,Single_implant,1.0485589388233828e-4,7.128380213384649e-4
Benin,Denture,-2.9195293256260625e-5,7.881663099646449e-4
Benin,Denture_repair,-6.781967667070583e-6,6.400791159241619e-4
Benin,Maintenance_perio,6.73033194569416e-4,0.00357525422041059
Benin,Implant_surgery,4.0427385849079126e-5,6.900630393022527e-4
Benin,Full_fixed,4.13488019477107e-5,6.111899598314145e-4
Bermuda,Consult_simple,1.2181413884829687e-5,3.879681170285095e-5
Bermuda,OPG,2.3515449612234606e-7,6.472914986721665e-7
Bermuda,PA,2.505596391789177e-7,6.383148539135767e-7
Bermuda,Prophy,1.4882418896365577e-5,4.38483933740749e-5
Bermuda,Maintenance_simp,2.3058875271649777e-5,9.20082358631963e-5
Bermuda,OHI,3.1471104117639393e-7,1.0089140454842672e-6
Bermuda,Consult_perio,9.127327306175128e-6,3.3017644733111055e-5
Bermuda,RootDeb,1.58045485908508e-5,5.8429028475637856e-5
Bermuda,Extraction,2.8703302202009425e-5,1.0171463648885244e-4
Bermuda,OFD,4.20640313730621e-7,2.195528340554501e-6
Bermuda,GTR,3.744017918301022e-7,1.6003171782541417e-6
Bermuda,Single_implant,3.5856755717126137e-6,1.17543365630261e-5
Bermuda,Denture,3.937390965796316e-6,1.2787096207737372e-5
Bermuda,Denture_repair,4.982546233430835e-6,2.0743297662068555e-5
Bermuda,Maintenance_perio,2.9213632021692343e-5,1.1794173722767036e-4
Bermuda,Implant_surgery,1.0043865028340632e-6,1.0774899093261166e-5
Bermuda,Full_fixed,3.4653507361723034e-6,2.1917895379767204e-5
Bhutan,Consult_simple,3.170842445613554e-5,2.2694879424490613e-4
Bhutan,OPG,6.455637575344676e-7,3.936321314271398e-6
Bhutan,PA,8.509024564500431e-7,4.001531986694888e-6
Bhutan,Prophy,3.9622129331901946e-5,1.3454194962583731e-4
Bhutan,Maintenance_simp,6.489986151122263e-5,2.6638545800761464e-4
Bhutan,OHI,6.416944530246697e-7,5.383320507672918e-6
Bhutan,Consult_perio,2.0301973870383768e-5,1.5295122305364009e-4
Bhutan,RootDeb,2.4464234974143985e-5,1.4755164634064626e-4
Bhutan,Extraction,6.0759252205558594e-5,4.10504872764366e-4
Bhutan,OFD,7.189948809796064e-7,6.821764698613941e-6
Bhutan,GTR,1.8930674491261585e-6,8.779135536690708e-6
Bhutan,Single_implant,1.0807437178960342e-5,5.03575770409485e-5
Bhutan,Denture,4.97330627895822e-6,4.833173587230179e-5
Bhutan,Denture_repair,5.618800603793463e-6,4.146893535128016e-5
Bhutan,Maintenance_perio,9.620927081137476e-5,3.871577028846118e-4
Bhutan,Implant_surgery,1.429737222044e-5,1.027996324804635e-4
Bhutan,Full_fixed,1.0062735795476486e-5,6.564521877641459e-5
Bolivia (Plurinational State of),Consult_simple,5.55596508165577e-4,0.00433349757710725
Bolivia (Plurinational State of),OPG,5.8467583425320616e-6,8.428585956770937e-5
Bolivia (Plurinational State of),PA,1.032909505005924e-5,6.150160999270089e-5
Bolivia (Plurinational State of),Prophy,6.149440867748166e-4,0.00189132876296494
Bolivia (Plurinational State of),Maintenance_simp,0.00114246173804356,0.00874450490300314
Bolivia (Plurinational State of),OHI,9.575374252551224e-6,1.179702424639034e-4
Bolivia (Plurinational State of),Consult_perio,1.93840000631515e-4,0.00140291987957998
Bolivia (Plurinational State of),RootDeb,1.4770930797652624e-4,0.00113705681648826
Bolivia (Plurinational State of),Extraction,1.4464943534218068e-4,0.00231305546128399
Bolivia (Plurinational State of),OFD,3.182579411395636e-6,3.198645034174839e-5
Bolivia (Plurinational State of),GTR,8.946959478154936e-6,4.473375320484774e-5
Bolivia (Plurinational State of),Single_implant,8.841398424260796e-5,3.874783083736611e-4
Bolivia (Plurinational State of),Denture,2.793358233157512e-5,4.433501574269119e-4
Bolivia (Plurinational State of),Denture_repair,1.4669424620988517e-5,2.564725923706077e-4
Bolivia (Plurinational State of),Maintenance_perio,6.905529764459795e-4,0.00329729273486267
Bolivia (Plurinational State of),Implant_surgery,4.9911807558523826e-5,3.996811733161409e-4
Bolivia (Plurinational State of),Full_fixed,1.771335252495178e-5,3.88217838403858e-4
Bosnia and Herzegovina,Consult_simple,0.00203957972534338,0.00506983091066
Bosnia and Herzegovina,OPG,0.00182109046151312,0.00338523495142939
Bosnia and Herzegovina,PA,8.524760815812243e-4,0.00165950877525805
Bosnia and Herzegovina,Prophy,0.00336351126331516,0.00372326238823418
Bosnia and Herzegovina,Maintenance_simp,0.00368459531476741,0.00572434839437463
Bosnia and Herzegovina,OHI,8.741429231871058e-4,0.00203130715510516
Bosnia and Herzegovina,Consult_perio,8.12936616935832e-4,0.00223264849160141
Bosnia and Herzegovina,RootDeb,0.00220990012256512,0.00484688124007929
Bosnia and Herzegovina,Extraction,0.00157738850900863,0.00436984212448445
Bosnia and Herzegovina,OFD,2.206951494275567e-4,6.786466163068916e-4
Bosnia and Herzegovina,GTR,5.849513364103488e-4,0.00111688611787875
Bosnia and Herzegovina,Single_implant,0.00569055752253809,0.00859530793048139
Bosnia and Herzegovina,Denture,5.792138927586765e-4,0.00180253946572182
Bosnia and Herzegovina,Denture_repair,5.384605424543851e-4,0.0011091847498166
Bosnia and Herzegovina,Maintenance_perio,0.00362808291618364,0.0056004845470301
Bosnia and Herzegovina,Implant_surgery,0.00135455770968487,0.00431426407617763
Bosnia and Herzegovina,Full_fixed,8.923093414319242e-4,0.00346486095112836
Botswana,Consult_simple,0.00246551039428276,0.00249786940241914
Botswana,OPG,0.00213481822077863,0.00212794656558916
Botswana,PA,7.018567141566039e-4,6.250927647742277e-4
Botswana,Prophy,0.00440085431174442,0.00475887713228046
Botswana,Maintenance_simp,0.00604650906564119,0.00703393304767195
Botswana,OHI,0.00136805452674821,0.00169473056549827
Botswana,Consult_perio,2.0648745678273728e-4,2.434528998844075e-4
Botswana,RootDeb,7.251766414532965e-4,8.954780581693286e-4
Botswana,Extraction,2.776893957184818e-4,3.17812530908574e-4
Botswana,OFD,4.195879638238147e-5,4.630556456718791e-5
Botswana,GTR,4.195655231200791e-5,4.4325851216944194e-5
Botswana,Single_implant,7.390909072201086e-4,9.168549726954308e-4
Botswana,Denture,1.6539901289599573e-4,1.9823030105823623e-4
Botswana,Denture_repair,9.13338807307062e-5,1.1153525835974368e-4
Botswana,Maintenance_perio,8.226835057526986e-4,0.0010069268849258
